"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"227","Allen Lazard","WR","NYJ","5.6","3.3","5.4","13.6","4.8","1.3","BYE","","","","","","","","","","","","5.7","34"
"228","Tee Higgins","WR","CIN","0","24.9","3.1","2.9","-","3","BYE","","","","","","","","","","","","6.8","33.9"
"229","Jaxon Smith-Njigba","WR","SEA","2.8","5.9","1.5","2","BYE","6.8","14.3","","","","","","","","","","","","5.6","33.3"
"230","New York Giants","DST","NYG","-1","-1","1","3","12","5","14","","","","","","","","","","","","4.7","33"
"231","Antonio Gibson","RB","WAS","0.4","6.8","1.9","3.1","8.4","8.1","4.1","","","","","","","","","","","","4.7","32.8"
"231","Jerick McKinnon","RB","KC","1.5","3.7","16.3","0.7","3.5","3.5","3.6","","","","","","","","","","","","4.7","32.8"
"233","Tyler Conklin","TE","NYJ","0.7","7.5","4.1","7.8","8.7","3.9","BYE","","","","","","","","","","","","5.5","32.7"
"234","Kenneth Gainwell","RB","PHI","9.4","-","5.3","5.1","2.9","2.2","7.6","","","","","","","","","","","","5.4","32.5"
"235","Jonathan Taylor","RB","IND","-","-","-","-","3.9","9","19.5","","","","","","","","","","","","10.8","32.4"
"236","Dalton Kincaid","TE","BUF","4.6","6.8","1.3","4.7","2.9","-","11.5","","","","","","","","","","","","5.3","31.8"
"237","Darnell Mooney","WR","CHI","13.3","-","0","7.1","0","5.8","5.4","","","","","","","","","","","","5.3","31.6"
"238","David Njoku","TE","CLE","3.4","4.8","4","7.6","BYE","3.9","7.9","","","","","","","","","","","","5.3","31.6"
"239","Marquez Valdes-Scantling","WR","KC","5.8","2.3","4.2","1.1","1.7","0","15.9","","","","","","","","","","","","4.4","31"
"239","New England Patriots","DST","NE","6","5","9","3","1","2","5","","","","","","","","","","","","4.4","31"
"239","Las Vegas Raiders","DST","LV","3","-2","1","4","12","9","4","","","","","","","","","","","","4.4","31"
"242","Kylen Granson","TE","IND","5.9","9.1","1.9","3.4","2.5","8.2","-","","","","","","","","","","","","5.2","31"
"243","Skyy Moore","WR","KC","0.4","14.5","6.2","1.9","2.1","3.2","2.5","","","","","","","","","","","","4.4","30.8"
"244","Los Angeles Rams","DST","LAR","6","0","5","4","3","10","2","","","","","","","","","","","","4.3","30"
"245","Luke Musgrave","TE","GB","6.5","3.5","7.9","0.6","6.4","BYE","5","","","","","","","","","","","","5","29.9"
"246","Cade Otton","TE","TB","2.9","7.1","2.1","8.8","BYE","2","6.8","","","","","","","","","","","","5","29.7"
"247","Roschon Johnson","RB","CHI","14.5","5.2","5.9","2","1.9","-","-","","","","","","","","","","","","5.9","29.5"
"248","Emari Demercado","RB","ARI","-","1.5","0.2","3.9","12.2","2.2","9.5","","","","","","","","","","","","4.9","29.5"
"249","Mike Gesicki","TE","NE","5.1","5.8","2.3","1.7","2.7","4.3","7.5","","","","","","","","","","","","4.2","29.4"
"249","Michael Gallup","WR","DAL","1.5","0.8","12.2","8.5","2.5","3.9","BYE","","","","","","","","","","","","4.9","29.4"
"251","Wan'Dale Robinson","WR","NYG","-","-","4.1","7.2","4.4","10.2","2.7","","","","","","","","","","","","5.7","28.6"
"252","Donald Parham Jr.","TE","LAC","9.7","1.2","13.4","0","BYE","2.9","1.4","","","","","","","","","","","","4.8","28.6"
"253","Noah Gray","TE","KC","4.6","5.3","1.4","9.9","3.1","2.5","1.3","","","","","","","","","","","","4","28.1"
"254","Demario Douglas","WR","NE","6","0.9","2.5","5.5","2.9","-","9.4","","","","","","","","","","","","4.5","27.2"
"254","Jake Bobo","WR","SEA","-","0.8","7","0","BYE","5.3","14.1","","","","","","","","","","","","5.4","27.2"
"254","Alec Pierce","WR","IND","1","3.8","5.8","4.3","1.5","4","6.8","","","","","","","","","","","","3.9","27.2"
"257","Cam Akers","RB","MIN","8.9","-","-","6.1","2.8","2","7.1","","","","","","","","","","","","5.4","26.9"
"258","Matt Breida","RB","NYG","1.1","0.5","9.3","10.3","2.9","1.3","1.4","","","","","","","","","","","","3.8","26.8"
"259","Calvin Austin III","WR","PIT","6.7","1.3","14.2","4.4","0","BYE","0.1","","","","","","","","","","","","4.5","26.7"
"260","KaVontae Turpin","WR","DAL","9.5","2","0","5.6","9.1","0","BYE","","","","","","","","","","","","4.4","26.2"
"261","Carolina Panthers","DST","CAR","4","7","0","13","-2","4","BYE","","","","","","","","","","","","4.3","26"
"262","Trey Palmer","WR","TB","7.8","2.5","1.3","7.6","BYE","5.7","1","","","","","","","","","","","","4.3","25.9"
"263","Dawson Knox","TE","BUF","4","8.5","1.6","1.7","3.2","3.2","3.5","","","","","","","","","","","","3.7","25.7"
"264","Jordan Mason","RB","SF","-","0","1.1","2.8","12.9","8.7","0","","","","","","","","","","","","4.3","25.5"
"265","Brandin Cooks","WR","DAL","3.2","-","2.7","4.7","1.8","13","BYE","","","","","","","","","","","","5.1","25.4"
"265","Noah Fant","TE","SEA","-","7.6","6.1","7.3","BYE","1.4","3","","","","","","","","","","","","5.1","25.4"
"267","Kadarius Toney","WR","KC","0.5","6.3","0.4","3.2","5.2","7.9","1.8","","","","","","","","","","","","3.6","25.3"
"268","Devin Singletary","RB","HOU","1.5","2.9","5.5","8.3","0","6.7","BYE","","","","","","","","","","","","4.2","24.9"
"268","Justin Watson","WR","KC","5.5","5.7","6.1","1","6.6","0","-","","","","","","","","","","","","4.2","24.9"
"270","Hayden Hurst","TE","CAR","12.6","3.5","1.6","1.2","3.6","2.1","BYE","","","","","","","","","","","","4.1","24.6"
"271","Trey McBride","TE","ARI","3.3","4.2","0.7","1","2.7","8.2","4.4","","","","","","","","","","","","3.5","24.5"
"272","Mack Hollins","WR","ATL","4.6","7.5","2.8","0","3.9","5.6","0","","","","","","","","","","","","3.5","24.4"
"273","Rico Dowdle","RB","DAL","2.4","4.8","12.1","2.2","1.5","1.2","BYE","","","","","","","","","","","","4","24.2"
"274","Jauan Jennings","WR","SF","0","6.1","4.1","-","2.4","3.6","7.9","","","","","","","","","","","","4","24.1"
"275","Jalin Hyatt","WR","NYG","0","9.9","-","2","0","3.6","8.5","","","","","","","","","","","","4","24"
"275","Deonte Harty","WR","BUF","2.8","1.4","2.3","2","7.2","6.8","1.5","","","","","","","","","","","","3.4","24"
"277","Zay Jones","WR","JAC","14","0","-","-","9.8","-","-","","","","","","","","","","","","7.9","23.8"
"277","Christian Watson","WR","GB","-","-","-","9.5","10.1","BYE","4.2","","","","","","","","","","","","7.9","23.8"
"279","Andy Dalton","QB","CAR","-","-","23.5","-","0.1","-","BYE","","","","","","","","","","","","11.8","23.6"
"280","Allen Robinson II","WR","PIT","8.9","2.2","4.4","1.3","5.4","BYE","1.2","","","","","","","","","","","","3.9","23.4"
"281","Odell Beckham Jr.","WR","BAL","4.7","4.4","-","-","2.3","4.4","7.4","","","","","","","","","","","","4.6","23.2"
"282","Tony Jones Jr.","RB","NO","0.5","15.4","7.2","-","-","-","-","","","","","","","","","","","","7.7","23.1"
"283","Clyde Edwards-Helaire","RB","KC","3.4","2.7","12.2","1.8","0.4","2.1","0.5","","","","","","","","","","","","3.3","23.1"
"284","Pharaoh Brown","TE","NE","-","-","14.1","-","0","2","6.1","","","","","","","","","","","","5.6","22.2"
"285","Isaiah Hodgins","WR","NYG","0.9","12","0","3.9","2.9","0","2.3","","","","","","","","","","","","3.1","22"
"285","Craig Reynolds","RB","DET","-","1","1.5","0","11.2","5.3","3","","","","","","","","","","","","3.7","22"
"287","Dontayvion Wicks","WR","GB","0","11","6.5","0","1.5","BYE","2.9","","","","","","","","","","","","3.6","21.9"
"288","DeVante Parker","WR","NE","-","8.7","2.9","4.3","3","1.2","1.3","","","","","","","","","","","","3.6","21.4"
"289","Pat Freiermuth","TE","PIT","6.8","0.7","11.6","2.2","-","BYE","-","","","","","","","","","","","","5.3","21.3"
"290","Nick Chubb","RB","CLE","14.7","6.4","-","-","BYE","-","-","","","","","","","","","","","","10.6","21.1"
"291","Jonathan Mingo","WR","CAR","2.7","4.1","3.6","-","7.3","3.1","BYE","","","","","","","","","","","","4.2","20.8"
"292","Chigoziem Okonkwo","TE","TEN","0","5.5","2.2","4.4","5.8","2.8","BYE","","","","","","","","","","","","3.5","20.7"
"293","Deven Thompkins","WR","TB","2","1.1","1.6","13.6","BYE","1.3","0.9","","","","","","","","","","","","3.4","20.5"
"294","Foster Moreau","TE","NO","-","3","-","-","7.1","5.3","4.8","","","","","","","","","","","","5.1","20.2"
"295","Michael Mayer","TE","LV","0","0.7","2","-","4.9","10","2.3","","","","","","","","","","","","3.3","19.9"
"296","Tyson Bagent","QB","CHI","-","-","-","-","-","6.7","12.9","","","","","","","","","","","","9.8","19.6"
"297","Terrace Marshall Jr.","WR","CAR","3.3","-","6","10.1","-","0","BYE","","","","","","","","","","","","4.9","19.4"
"298","Andrew Ogletree","TE","IND","2.5","-","1.6","12.3","2.6","0","0","","","","","","","","","","","","3.2","19"
"299","Colby Parkinson","TE","SEA","1.3","5.1","5.3","0","BYE","3.4","3.6","","","","","","","","","","","","3.1","18.7"
"300","Brandon Powell","WR","MIN","0","-2","1","0","7.2","3.4","8.9","","","","","","","","","","","","2.6","18.5"
"301","Salvon Ahmed","RB","MIA","1.1","5.6","-","-","-","10.9","0.8","","","","","","","","","","","","4.6","18.4"
"301","Adam Trautman","TE","DEN","5.9","0","0","0","10.6","0.9","1","","","","","","","","","","","","2.6","18.4"
"303","Damien Harris","RB","BUF","2.9","9.3","1.5","2.9","1.3","0.1","-","","","","","","","","","","","","3","18"
"303","Dalvin Cook","RB","NYJ","7.4","-0.3","4.4","2.3","2.3","1.9","BYE","","","","","","","","","","","","3","18"
"305","Kendre Miller","RB","NO","-","-","3.9","1.3","11","1.7","0","","","","","","","","","","","","3.6","17.9"
"306","Rashod Bateman","WR","BAL","5","3.3","1.1","-","1.3","2.5","4.6","","","","","","","","","","","","3","17.8"
"307","Durham Smythe","TE","MIA","5.9","3.8","2","6.1","0","0","0","","","","","","","","","","","","2.5","17.8"
"308","River Cracraft","WR","MIA","11.5","4.4","1.8","-","-","-","-","","","","","","","","","","","","5.9","17.7"
"309","Zach Charbonnet","RB","SEA","1.1","4","5","4.5","BYE","2.9","-","","","","","","","","","","","","3.5","17.5"
"309","Khalil Shakir","WR","BUF","-","7.6","1","0","1.6","1.8","5.5","","","","","","","","","","","","2.9","17.5"
"311","Aidan O'Connell","QB","LV","-","-","-","10.8","-","-","6","","","","","","","","","","","","8.4","16.8"
"312","Diontae Johnson","WR","PIT","6.3","-","-","-","-","BYE","10.4","","","","","","","","","","","","8.4","16.7"
"313","Chris Moore","WR","TEN","0","5.4","5.1","4.9","0","1.1","BYE","","","","","","","","","","","","2.8","16.5"
"313","Parris Campbell","WR","NYG","0.7","4.1","5.4","3","3.3","0","0","","","","","","","","","","","","2.4","16.5"
"315","Pierre Strong Jr.","RB","CLE","0","6.1","2.7","4.9","BYE","0","2.5","","","","","","","","","","","","2.7","16.2"
"316","Van Jefferson","WR","ATL","4.4","1.4","5.5","3.9","0","0","1","","","","","","","","","","","","2.3","16.2"
"317","Josh Oliver","TE","MIN","4.7","2.3","7.4","0","0","0","1.6","","","","","","","","","","","","2.3","16"
"318","Tank Bigsby","RB","JAC","5.3","-","7","1","0.8","1.3","0.2","","","","","","","","","","","","2.6","15.6"
"318","JuJu Smith-Schuster","WR","NE","5.3","5.3","1","1.9","2.1","-","-","","","","","","","","","","","","3.1","15.6"
"320","Olamide Zaccheaus","WR","PHI","-","-","12.8","1.6","0","1","0","","","","","","","","","","","","3.1","15.4"
"321","Cedrick Wilson Jr.","WR","MIA","-","-","-","2.1","7.2","0","5.8","","","","","","","","","","","","3.8","15.1"
"322","Austin Hooper","TE","LV","2.5","3","-","1.6","2.1","2.9","2.8","","","","","","","","","","","","2.5","14.9"
"323","Tre Tucker","WR","LV","-","3.4","-","-","1.6","7.1","2.8","","","","","","","","","","","","3.7","14.9"
"324","Mo Alie-Cox","TE","IND","0","2","-","10","2.2","0","-0.1","","","","","","","","","","","","2.4","14.1"
"325","Treylon Burks","WR","TEN","3.7","9.1","1","-","-","-","BYE","","","","","","","","","","","","4.6","13.8"
"326","Donovan Peoples-Jones","WR","CLE","1.7","1.2","6.4","1.2","BYE","0","3.2","","","","","","","","","","","","2.3","13.7"
"327","Brevin Jordan","TE","HOU","-","3.7","8.3","0","0","1.6","BYE","","","","","","","","","","","","2.7","13.6"
"328","Jameson Williams","WR","DET","-","-","-","-","1.2","12.3","0","","","","","","","","","","","","4.5","13.5"
"328","Kyle Juszczyk","RB","SF","0","-","0.3","1.2","10.6","1.4","-","","","","","","","","","","","","2.7","13.5"
"330","Derius Davis","WR","LAC","1","1","0.8","7.7","BYE","0","2.9","","","","","","","","","","","","2.2","13.4"
"331","Robbie Chosen","WR","MIA","-","-","13.3","0","0","0","-","","","","","","","","","","","","3.3","13.3"
"331","Laviska Shenault Jr.","WR","CAR","3.1","0.7","1.2","2.4","2.7","3.2","BYE","","","","","","","","","","","","2.2","13.3"
"333","Chase Claypool","WR","MIA","0","11.1","2","-","-","-","0","","","","","","","","","","","","3.3","13.1"
"333","Darrell Henderson Jr.","RB","LAR","-","-","-","-","-","-","13.1","","","","","","","","","","","","13.1","13.1"
"335","Michael Carter","RB","NYJ","2.8","1.6","0.8","3.1","3.7","0.5","BYE","","","","","","","","","","","","2.1","12.5"
"336","Josh Whyle","TE","TEN","-","0","-","9.6","1.2","1.6","BYE","","","","","","","","","","","","3.1","12.4"
"337","John Bates","TE","WAS","0","6.1","2.2","1.1","2.9","0","0","","","","","","","","","","","","1.8","12.3"
"338","Cole Turner","TE","WAS","2.2","3.1","5.5","0","1.4","0","0","","","","","","","","","","","","1.7","12.2"
"338","Trenton Irwin","WR","CIN","0","-","-","2.2","10","0","BYE","","","","","","","","","","","","3.1","12.2"
"338","PJ Walker","QB","CLE","-","-","-","-","BYE","5.8","6.4","","","","","","","","","","","","6.1","12.2"
"341","Tommy Tremble","TE","CAR","0","0","2","-","6.6","3.5","BYE","","","","","","","","","","","","2.4","12.1"
"342","Tyler Scott","WR","CHI","2.4","-","1.1","1.9","0","2.2","4.3","","","","","","","","","","","","2","11.9"
"343","Dyami Brown","WR","WAS","0","4","0","6.1","1.6","0","0","","","","","","","","","","","","1.7","11.7"
"344","Melvin Gordon III","RB","BAL","-","-","6.5","4.9","-","-","-","","","","","","","","","","","","5.7","11.4"
"345","Brenton Strange","TE","JAC","-","-","1.7","0","0","9.7","0","","","","","","","","","","","","2.3","11.4"
"346","Jamal Agnew","WR","JAC","-0.2","1","4.9","-","0.1","0","5.5","","","","","","","","","","","","1.9","11.3"
"346","Hunter Renfrow","WR","LV","-","2.8","2.7","2.2","1.2","0","2.4","","","","","","","","","","","","1.9","11.3"
"348","Ty Chandler","RB","MIN","2.3","1.9","3.6","0","1.5","0","1.7","","","","","","","","","","","","1.6","11"
"349","Samori Toure","WR","GB","2.8","1.1","2","4","0","BYE","0.8","","","","","","","","","","","","1.8","10.7"
"349","J.K. Dobbins","RB","BAL","10.7","-","-","-","-","-","-","","","","","","","","","","","","10.7","10.7"
"351","Lil'Jordan Humphrey","WR","DEN","8.1","0.9","-","1.6","0","0","0","","","","","","","","","","","","1.8","10.6"
"351","Ronnie Bell","WR","SF","0","0","9.4","1.2","0","0","-","","","","","","","","","","","","1.8","10.6"
"353","Jamaal Williams","RB","NO","6.2","2.9","-","-","-","-","1.4","","","","","","","","","","","","3.5","10.5"
"354","John Metchie III","WR","HOU","-","2.2","2.3","2.7","3","0","BYE","","","","","","","","","","","","2","10.2"
"354","C.J. Uzomah","TE","NYJ","-","-","1.4","6.6","2.2","0","BYE","","","","","","","","","","","","2.6","10.2"
"356","Connor Heyward","TE","PIT","2.9","0","0","0","3.8","BYE","3.3","","","","","","","","","","","","1.7","10"
"356","Ray-Ray McCloud III","WR","SF","0","0","0","3.2","0.6","3.2","3","","","","","","","","","","","","1.4","10"
"358","Quentin Johnston","WR","LAC","1.9","1.2","2","2.3","BYE","0","2.5","","","","","","","","","","","","1.7","9.9"
"359","Darrynton Evans","RB","CHI","-","-","-","-","-","3.9","5.9","","","","","","","","","","","","4.9","9.8"
"360","Juwan Johnson","TE","NO","5.1","2.3","2.2","-","-","-","-","","","","","","","","","","","","3.2","9.6"
"361","Ronnie Rivers","RB","LAR","0","0.9","0","6.7","0.1","1.8","-","","","","","","","","","","","","1.6","9.5"
"362","Chris Brooks","RB","MIA","-","-","6.6","-","0","2.8","-","","","","","","","","","","","","3.1","9.4"
"363","Josiah Deguara","TE","GB","0","1.5","0","5.4","2.4","BYE","0","","","","","","","","","","","","1.6","9.3"
"364","Zamir White","RB","LV","1.2","0.2","-","1.5","-","1.9","4.3","","","","","","","","","","","","1.8","9.1"
"364","Gary Brightwell","RB","NYG","2.1","0","4.6","2.4","-","-","-","","","","","","","","","","","","2.3","9.1"
"366","Hunter Luepke","RB","DAL","-","0","2.6","6.4","0","0","BYE","","","","","","","","","","","","1.8","9"
"367","KhaDarel Hodge","WR","ATL","0","-","2","2.9","1.6","0","2.4","","","","","","","","","","","","1.5","8.9"
"368","Keaontay Ingram","RB","ARI","-0.4","0.6","2.6","-","-","6.1","-","","","","","","","","","","","","2.2","8.9"
"369","Harrison Bryant","TE","CLE","7.5","0","0.4","0.9","BYE","0","0","","","","","","","","","","","","1.5","8.8"
"370","Will Dissly","TE","SEA","2.7","5","-","-","BYE","0.9","0","","","","","","","","","","","","2.2","8.6"
"370","Jalen Tolbert","WR","DAL","0","3.3","-","7.3","0","-2","BYE","","","","","","","","","","","","1.7","8.6"
"372","Patrick Taylor Jr.","RB","NE","2.2","0.1","4.4","-","1.7","-","-","","","","","","","","","","","","2.1","8.4"
"372","Deuce Vaughn","RB","DAL","0.8","4.7","-","1.6","1.3","-","BYE","","","","","","","","","","","","2.1","8.4"
"374","Andrei Iosivas","WR","CIN","0","-","-","0","1.4","6.8","BYE","","","","","","","","","","","","2.1","8.2"
"375","Noah Brown","WR","HOU","3.4","-","-","-","-","4.7","BYE","","","","","","","","","","","","4.1","8.1"
"376","Scott Miller","WR","ATL","0","0","-","-","2","0.9","5.1","","","","","","","","","","","","1.6","8"
"376","Quintin Morris","TE","BUF","-","-","-","-","0","8","-","","","","","","","","","","","","4","8"
"376","Ameer Abdullah","RB","LV","0","1","2.6","2.4","2","0","0","","","","","","","","","","","","1.1","8"
"379","Xavier Gipson","WR","NYJ","6","0","0","2.2","-2","1.8","BYE","","","","","","","","","","","","1.3","8"
"380","Cordarrelle Patterson","RB","ATL","-","-","-","-","1.2","1.1","5.6","","","","","","","","","","","","2.6","7.9"
"381","Boston Scott","RB","PHI","1.5","4","-","-","-","2.1","0","","","","","","","","","","","","1.9","7.6"
"382","Isaiah McKenzie","WR","IND","0","1.2","0.8","1.1","0.4","3.3","0.7","","","","","","","","","","","","1.1","7.5"
"383","Trent Sherfield","WR","BUF","-","-","2.8","2.8","0.8","0","1","","","","","","","","","","","","1.5","7.4"
"384","Blake Bell","TE","KC","8.2","-","-","-","0","0","-0.8","","","","","","","","","","","","1.9","7.4"
"385","Jimmy Graham","TE","NO","-","0","7.3","-","0","0","0","","","","","","","","","","","","1.5","7.3"
"386","Alec Ingold","RB","MIA","4.4","-","0","2.8","0","0","0","","","","","","","","","","","","1.2","7.2"
"387","Charlie Jones","WR","CIN","0","6","1.1","-","-","-","BYE","","","","","","","","","","","","2.4","7.1"
"388","Brock Wright","TE","DET","2.7","-","-","-","3.1","1.2","0","","","","","","","","","","","","1.8","7"
"389","Brian Hoyer","QB","LV","-","-","-","-","-","3.8","3.2","","","","","","","","","","","","3.5","6.9"
"390","Tanner Hudson","TE","CIN","-","-","4","2.8","-","-","BYE","","","","","","","","","","","","3.4","6.8"
"390","Patrick Ricard","RB","BAL","0","-","-","1.9","0","0.8","4.1","","","","","","","","","","","","1.4","6.8"
"392","Luke Schoonmaker","TE","DAL","-","6.6","0","0","0","0","BYE","","","","","","","","","","","","1.3","6.6"
"392","Royce Freeman","RB","LAR","-","-","0","0","-","-","6.6","","","","","","","","","","","","2.2","6.6"
"394","Elijah Mitchell","RB","SF","1","-","5.9","-","-","-0.3","-0.1","","","","","","","","","","","","1.6","6.5"
"394","Byron Pringle","WR","WAS","-","0.9","-","2","1.5","0","2.1","","","","","","","","","","","","1.3","6.5"
"396","Robert Tonyan","TE","CHI","0","0","-","2.8","2","1.6","0","","","","","","","","","","","","1.1","6.4"
"397","Marquise Goodwin","WR","CLE","0","0","0.1","0.5","BYE","2.9","2.8","","","","","","","","","","","","1.1","6.3"
"398","Andrew Beck","TE","HOU","0","0.2","6","0","0","0","BYE","","","","","","","","","","","","1","6.2"
"398","Irv Smith Jr.","TE","CIN","3.2","2","-","-","0","1","BYE","","","","","","","","","","","","1.6","6.2"
"400","Nick Bawden","RB","NYJ","-","-","6.1","-","0","0","BYE","","","","","","","","","","","","2","6.1"
"400","Chris Rodriguez Jr.","RB","WAS","0.7","0","-","-","-","2.3","3.1","","","","","","","","","","","","1.5","6.1"
"402","Will Mallory","TE","IND","-","5.9","-","-","-","0","0","","","","","","","","","","","","2","5.9"
"402","Emanuel Wilson","RB","GB","-","0.5","1.7","-","0","BYE","3.7","","","","","","","","","","","","1.5","5.9"
"404","D'Ernest Johnson","RB","JAC","-0.4","2.2","2.2","-0.2","0","1.9","0","","","","","","","","","","","","0.8","5.7"
"405","MyCole Pruitt","TE","ATL","0","0","1.5","0","2.7","1.4","0","","","","","","","","","","","","0.8","5.6"
"405","Jeremy Ruckert","TE","NYJ","-","-","-","3.6","0.7","1.3","BYE","","","","","","","","","","","","1.9","5.6"
"407","Randall Cobb","WR","NYJ","0","0","1.7","1.8","0","2","BYE","","","","","","","","","","","","0.9","5.5"
"408","David Bell","WR","CLE","0","4.2","-","-","BYE","1.1","0","","","","","","","","","","","","1.3","5.3"
"409","Tim Jones","WR","JAC","-","0","2.1","0.4","0","0","2.7","","","","","","","","","","","","0.9","5.2"
"410","Mike White","QB","MIA","-","-","6.6","-","-","-1.4","-","","","","","","","","","","","","2.6","5.2"
"411","Damien Williams","RB","ARI","-","-","-","-","-","4.9","0.2","","","","","","","","","","","","2.6","5.1"
"412","Luke Farrell","TE","JAC","-","-","0.9","2","2.1","0","0","","","","","","","","","","","","1","5"
"412","Ty Montgomery II","RB","NE","2.6","0","0","-","1","1.4","0","","","","","","","","","","","","0.8","5"
"414","Justyn Ross","WR","KC","1.1","-","0","-","3.8","0","0","","","","","","","","","","","","1","4.9"
"414","Isaiah Spiller","RB","LAC","-","0.3","0.7","3.7","BYE","0.2","-","","","","","","","","","","","","1.2","4.9"
"416","Mike Boone","RB","HOU","3.3","-","0","0.4","0","1.1","BYE","","","","","","","","","","","","1","4.8"
"417","Isaiah Likely","TE","BAL","0.9","1.3","2.5","0","0","0","0","","","","","","","","","","","","0.7","4.7"
"418","Trayveon Williams","RB","CIN","0.7","1.4","0.4","0.4","0.5","1.3","BYE","","","","","","","","","","","","0.8","4.7"
"419","Malik Willis","QB","TEN","-","-","-","-","-","4.7","BYE","","","","","","","","","","","","4.7","4.7"
"420","Brycen Hopkins","TE","LAR","2.6","0","-","1","0","0","1","","","","","","","","","","","","0.8","4.6"
"420","Ian Thomas","TE","CAR","0","-","1.3","0","3.3","-","BYE","","","","","","","","","","","","1.2","4.6"
"422","Geoff Swaim","TE","ARI","0","-","-","0","3.2","0","1.3","","","","","","","","","","","","0.9","4.5"
"423","Teagan Quitoriano","TE","HOU","1.6","-","0","-","2.7","0","BYE","","","","","","","","","","","","1.1","4.3"
"424","Dorian Thompson-Robinson","QB","CLE","-","-","-","4.2","BYE","-","-","","","","","","","","","","","","4.2","4.2"
"424","Nate Adkins","TE","DEN","-","-","1.6","1.8","0","-","0.8","","","","","","","","","","","","1.1","4.2"
"424","Daniel Bellinger","TE","NYG","0.6","0","1.3","1.1","1.2","0","0","","","","","","","","","","","","0.6","4.2"
"427","Sean Tucker","RB","TB","3.4","0.7","0.1","0","BYE","-","-","","","","","","","","","","","","1.1","4.2"
"428","Khari Blasingame","RB","CHI","0","-","-","-","2.6","0.6","0.9","","","","","","","","","","","","1","4.1"
"428","Quez Watkins","WR","PHI","2.7","-","-","-","1.4","-","-","","","","","","","","","","","","2.1","4.1"
"430","Austin Seibert","K","FA","-","4","-","-","-","-","-","","","","","","","","","","","","4","4"
"430","Ke'Shawn Vaughn","RB","TB","-","-","-","2.4","BYE","0.9","0.7","","","","","","","","","","","","1.3","4"
"430","Marvin Jones Jr.","WR","FA","-0.2","0","-","0","3.2","1","-","","","","","","","","","","","","0.8","4"
"430","Greg Dulcich","TE","DEN","3.2","-","-","-","-","0.8","-","","","","","","","","","","","","2","4"
"434","Zach Pascal","WR","ARI","0","1.4","0","2.5","0","0","-","","","","","","","","","","","","0.7","3.9"
"434","Stone Smartt","TE","LAC","-","2.9","-","0","BYE","0","1","","","","","","","","","","","","1","3.9"
"436","Velus Jones Jr.","WR","CHI","-","-0.3","0","1","0","2.5","0.5","","","","","","","","","","","","0.6","3.7"
"437","Keith Smith","RB","ATL","0","0","-","0","3.3","0","0.4","","","","","","","","","","","","0.6","3.7"
"438","Drew Lock","QB","SEA","-","-","-","3.6","BYE","-","-","","","","","","","","","","","","3.6","3.6"
"439","Jordan Akins","TE","CLE","1.7","0.7","-","1.1","BYE","0","0","","","","","","","","","","","","0.7","3.5"
"440","Ben Skowronek","WR","LAR","0","2.6","0.8","-","0","0","0","","","","","","","","","","","","0.6","3.4"
"441","Marcedes Lewis","TE","CHI","-","-","-","1.3","0","0","2.1","","","","","","","","","","","","0.9","3.4"
"441","DeAndre Carter","WR","LV","1","0","2.1","0","0.3","0","0","","","","","","","","","","","","0.5","3.4"
"443","Eric Gray","RB","NYG","0","0","0","0","3.1","0.2","0","","","","","","","","","","","","0.5","3.3"
"443","Trey Sermon","RB","IND","-","-","2.6","0.7","0","0","-","","","","","","","","","","","","0.8","3.3"
"443","Devin Duvernay","WR","BAL","0","1.5","0","1.8","0","0","0","","","","","","","","","","","","0.5","3.3"
"446","Mitchell Wilcox","TE","CIN","0","-","2","1.2","0","0","BYE","","","","","","","","","","","","0.6","3.2"
"447","Bailey Zappe","QB","NE","-","-","-","2.3","0.9","-","-","","","","","","","","","","","","1.6","3.2"
"448","Michael Burton","RB","DEN","0.8","0.3","-","0","2","0.2","-0.2","","","","","","","","","","","","0.5","3.1"
"448","Jamison Crowder","WR","WAS","0","0","-","0","3.1","0","0","","","","","","","","","","","","0.5","3.1"
"450","Elijah Dotson","RB","LAC","-","2.9","-","-","BYE","-","-","","","","","","","","","","","","2.9","2.9"
"450","Xavier Hutchinson","WR","HOU","1.4","0","-","0","0","1.5","BYE","","","","","","","","","","","","0.6","2.9"
"450","C.J. Ham","RB","MIN","1.7","-","1.2","0","0","0","-","","","","","","","","","","","","0.6","2.9"
"453","Chase Brown","RB","CIN","-","0.2","0","0.2","0.7","1.7","BYE","","","","","","","","","","","","0.6","2.8"
"454","Lawrence Cager","WR","NYG","2.7","-","-","-","-","0","-","","","","","","","","","","","","1.4","2.7"
"454","Jake Funk","RB","MIA","2.7","-","-","-","-","-","-","","","","","","","","","","","","2.7","2.7"
"454","Raheem Blackshear","RB","CAR","-","-","-","-","-","2.7","BYE","","","","","","","","","","","","2.7","2.7"
"457","Jameis Winston","QB","NO","-","-","4","-1","-0.4","-","-","","","","","","","","","","","","0.9","2.6"
"457","Zonovan Knight","RB","DET","-","-","1.3","-","1.3","-","-","","","","","","","","","","","","1.3","2.6"
"457","Trevon Wesco","TE","TEN","0","0","-","-","2.6","0","BYE","","","","","","","","","","","","0.7","2.6"
"457","Equanimeous St. Brown","WR","CHI","-","-","-","2.6","0","-","-","","","","","","","","","","","","1.3","2.6"
