"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"193","Pierre Strong Jr.","RB","CLE","4","","","","","","","","","","","","","","","","","","4","4"
"193","Baltimore Ravens","DST","BAL","4","","","","","","","","","","","","","","","","","","4","4"
"202","Chase Brown","RB","CIN","3.8","","","","","","","","","","","","","","","","","","3.8","3.8"
"203","Josh Oliver","TE","MIN","3.7","","","","","","","","","","","","","","","","","","3.7","3.7"
"203","Rico Dowdle","RB","DAL","3.7","","","","","","","","","","","","","","","","","","3.7","3.7"
"203","Tyquan Thornton","WR","NE","3.7","","","","","","","","","","","","","","","","","","3.7","3.7"
"206","Zamir White","RB","LV","3.6","","","","","","","","","","","","","","","","","","3.6","3.6"
"206","K.J. Osborn","WR","NE","3.6","","","","","","","","","","","","","","","","","","3.6","3.6"
"206","Emari Demercado","RB","ARI","3.6","","","","","","","","","","","","","","","","","","3.6","3.6"
"209","Christian Kirk","WR","JAC","3.5","","","","","","","","","","","","","","","","","","3.5","3.5"
"210","Gus Edwards","RB","LAC","3.3","","","","","","","","","","","","","","","","","","3.3","3.3"
"210","Luke McCaffrey","WR","WAS","3.3","","","","","","","","","","","","","","","","","","3.3","3.3"
"210","Mike Gesicki","TE","CIN","3.3","","","","","","","","","","","","","","","","","","3.3","3.3"
"210","Tyler Boyd","WR","TEN","3.3","","","","","","","","","","","","","","","","","","3.3","3.3"
"210","Jaleel McLaughlin","RB","DEN","3.3","","","","","","","","","","","","","","","","","","3.3","3.3"
"210","Jonathan Mingo","WR","CAR","3.3","","","","","","","","","","","","","","","","","","3.3","3.3"
"216","Ray Davis","RB","BUF","3.2","","","","","","","","","","","","","","","","","","3.2","3.2"
"216","Tre Tucker","WR","LV","3.2","","","","","","","","","","","","","","","","","","3.2","3.2"
"218","Dalton Schultz","TE","HOU","3.1","","","","","","","","","","","","","","","","","","3.1","3.1"
"219","Spencer Shrader","K","IND","3","","","","","","","","","","","","","","","","","","3","3"
"219","Justin Watson","WR","KC","3","","","","","","","","","","","","","","","","","","3","3"
"219","Jake Ferguson","TE","DAL","3","","","","","","","","","","","","","","","","","","3","3"
"219","Tampa Bay Buccaneers","DST","TB","3","","","","","","","","","","","","","","","","","","3","3"
"219","Philadelphia Eagles","DST","PHI","3","","","","","","","","","","","","","","","","","","3","3"
"219","Jaylen Warren","RB","PIT","3","","","","","","","","","","","","","","","","","","3","3"
"219","Atlanta Falcons","DST","ATL","3","","","","","","","","","","","","","","","","","","3","3"
"226","Raheem Mostert","RB","MIA","2.9","","","","","","","","","","","","","","","","","","2.9","2.9"
"226","Diontae Johnson","WR","CAR","2.9","","","","","","","","","","","","","","","","","","2.9","2.9"
"226","Jaxon Smith-Njigba","WR","SEA","2.9","","","","","","","","","","","","","","","","","","2.9","2.9"
"229","Amon-Ra St. Brown","WR","DET","2.8","","","","","","","","","","","","","","","","","","2.8","2.8"
"229","Javonte Williams","RB","DEN","2.8","","","","","","","","","","","","","","","","","","2.8","2.8"
"229","Hunter Luepke","RB","DAL","2.8","","","","","","","","","","","","","","","","","","2.8","2.8"
"229","Hunter Henry","TE","NE","2.8","","","","","","","","","","","","","","","","","","2.8","2.8"
"229","Dawson Knox","TE","BUF","2.8","","","","","","","","","","","","","","","","","","2.8","2.8"
"234","Terry McLaurin","WR","WAS","2.7","","","","","","","","","","","","","","","","","","2.7","2.7"
"235","Jeff Wilson Jr.","RB","MIA","2.6","","","","","","","","","","","","","","","","","","2.6","2.6"
"235","Amari Cooper","WR","CLE","2.6","","","","","","","","","","","","","","","","","","2.6","2.6"
"237","Johnny Mundt","TE","MIN","2.5","","","","","","","","","","","","","","","","","","2.5","2.5"
"237","Drake London","WR","ATL","2.5","","","","","","","","","","","","","","","","","","2.5","2.5"
"237","Curtis Samuel","WR","BUF","2.5","","","","","","","","","","","","","","","","","","2.5","2.5"
"237","Joshua Palmer","WR","LAC","2.5","","","","","","","","","","","","","","","","","","2.5","2.5"
"241","Elijah Moore","WR","CLE","2.4","","","","","","","","","","","","","","","","","","2.4","2.4"
"241","Marquez Valdes-Scantling","WR","BUF","2.4","","","","","","","","","","","","","","","","","","2.4","2.4"
"241","Trey Palmer","WR","TB","2.4","","","","","","","","","","","","","","","","","","2.4","2.4"
"241","Mark Andrews","TE","BAL","2.4","","","","","","","","","","","","","","","","","","2.4","2.4"
"245","Jalen Brooks","WR","DAL","2.3","","","","","","","","","","","","","","","","","","2.3","2.3"
"245","Theo Johnson","TE","NYG","2.3","","","","","","","","","","","","","","","","","","2.3","2.3"
"245","Trey Benson","RB","ARI","2.3","","","","","","","","","","","","","","","","","","2.3","2.3"
"248","Elijah Higgins","TE","ARI","2.2","","","","","","","","","","","","","","","","","","2.2","2.2"
"248","Miles Sanders","RB","CAR","2.2","","","","","","","","","","","","","","","","","","2.2","2.2"
"248","Greg Dulcich","TE","DEN","2.2","","","","","","","","","","","","","","","","","","2.2","2.2"
"248","DeMario Douglas","WR","NE","2.2","","","","","","","","","","","","","","","","","","2.2","2.2"
"252","Tyler Allgeier","RB","ATL","2.1","","","","","","","","","","","","","","","","","","2.1","2.1"
"252","Nick Vannett","TE","TEN","2.1","","","","","","","","","","","","","","","","","","2.1","2.1"
"252","Chris Olave","WR","NO","2.1","","","","","","","","","","","","","","","","","","2.1","2.1"
"252","Noah Fant","TE","SEA","2.1","","","","","","","","","","","","","","","","","","2.1","2.1"
"256","Cincinnati Bengals","DST","CIN","2","","","","","","","","","","","","","","","","","","2","2"
"256","Cleveland Browns","DST","CLE","2","","","","","","","","","","","","","","","","","","2","2"
"256","Olamide Zaccheaus","WR","WAS","2","","","","","","","","","","","","","","","","","","2","2"
"256","Eric Gray","RB","NYG","2","","","","","","","","","","","","","","","","","","2","2"
"256","Cade York","K","WAS","2","","","","","","","","","","","","","","","","","","2","2"
"256","Darnell Mooney","WR","ATL","2","","","","","","","","","","","","","","","","","","2","2"
"262","David Moore","WR","CAR","1.9","","","","","","","","","","","","","","","","","","1.9","1.9"
"263","Antonio Gibson","RB","NE","1.8","","","","","","","","","","","","","","","","","","1.8","1.8"
"263","Will Dissly","TE","LAC","1.8","","","","","","","","","","","","","","","","","","1.8","1.8"
"265","Kenneth Gainwell","RB","PHI","1.7","","","","","","","","","","","","","","","","","","1.7","1.7"
"265","Jalen Tolbert","WR","DAL","1.7","","","","","","","","","","","","","","","","","","1.7","1.7"
"267","Rome Odunze","WR","CHI","1.6","","","","","","","","","","","","","","","","","","1.6","1.6"
"267","Ronnie Rivers","RB","LAR","1.6","","","","","","","","","","","","","","","","","","1.6","1.6"
"267","Dalton Kincaid","TE","BUF","1.6","","","","","","","","","","","","","","","","","","1.6","1.6"
"267","Dameon Pierce","RB","HOU","1.6","","","","","","","","","","","","","","","","","","1.6","1.6"
"267","Grant Calcaterra","TE","PHI","1.6","","","","","","","","","","","","","","","","","","1.6","1.6"
"272","Samaje Perine","RB","KC","1.5","","","","","","","","","","","","","","","","","","1.5","1.5"
"273","Chuba Hubbard","RB","CAR","1.4","","","","","","","","","","","","","","","","","","1.4","1.4"
"273","DJ Turner","WR","LV","1.4","","","","","","","","","","","","","","","","","","1.4","1.4"
"273","Audric Estime","RB","DEN","1.4","","","","","","","","","","","","","","","","","","1.4","1.4"
"273","MyCole Pruitt","TE","PIT","1.4","","","","","","","","","","","","","","","","","","1.4","1.4"
"277","Michael Mayer","TE","LV","1.3","","","","","","","","","","","","","","","","","","1.3","1.3"
"277","Cordarrelle Patterson","RB","PIT","1.3","","","","","","","","","","","","","","","","","","1.3","1.3"
"277","DeAndre Hopkins","WR","TEN","1.3","","","","","","","","","","","","","","","","","","1.3","1.3"
"280","Calvin Austin III","WR","PIT","1.2","","","","","","","","","","","","","","","","","","1.2","1.2"
"280","Jonnu Smith","TE","MIA","1.2","","","","","","","","","","","","","","","","","","1.2","1.2"
"280","Tyrone Tracy Jr.","RB","NYG","1.2","","","","","","","","","","","","","","","","","","1.2","1.2"
"280","Kalif Raymond","WR","DET","1.2","","","","","","","","","","","","","","","","","","1.2","1.2"
"284","Nelson Agholor","WR","BAL","1.1","","","","","","","","","","","","","","","","","","1.1","1.1"
"284","Jordan Mims","RB","NO","1.1","","","","","","","","","","","","","","","","","","1.1","1.1"
"284","Ja'Lynn Polk","WR","NE","1.1","","","","","","","","","","","","","","","","","","1.1","1.1"
"284","Mason Tipton","WR","NO","1.1","","","","","","","","","","","","","","","","","","1.1","1.1"
"284","Julian Hill","TE","MIA","1.1","","","","","","","","","","","","","","","","","","1.1","1.1"
"284","Trenton Irwin","WR","CIN","1.1","","","","","","","","","","","","","","","","","","1.1","1.1"
