"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"257","Ja'Tavion Sanders","TE","CAR","2.7","5.4","1.1","","","","","","","","","","","","","","","","3.1","9.2"
"257","Matthew Golden","WR","GB","1.6","1.5","6.1","","","","","","","","","","","","","","","","3.1","9.2"
"259","Darius Slayton","WR","NYG","0","6.1","3","","","","","","","","","","","","","","","","3","9.1"
"260","Younghoe Koo","K","FA","9","-","-","","","","","","","","","","","","","","","","9","9"
"260","Woody Marks","RB","HOU","0.3","5.1","3.6","","","","","","","","","","","","","","","","3","9"
"260","Miami Dolphins","DST","MIA","0","8","1","","","","","","","","","","","","","","","","3","9"
"263","Brock Wright","TE","DET","0","8.8","-","","","","","","","","","","","","","","","","4.4","8.8"
"264","Drew Sample","TE","CIN","0","0.7","8","","","","","","","","","","","","","","","","2.9","8.7"
"265","Najee Harris","RB","LAC","1","4.8","2.8","","","","","","","","","","","","","","","","2.9","8.6"
"266","Tylan Wallace","WR","BAL","0","8.5","0","","","","","","","","","","","","","","","","2.8","8.5"
